,cmte_id,cmte_nm,name,file_year,other_id,sum
289,C30001523,EMILY'S LIST NON-FEDERAL,MEDIA STRATEGIES,2010,,46807.0
290,C00473918,WOMEN VOTE!,"THE PIVOT GROUP, INC.,",2012,H0MN06127,45640.0
291,C00473918,WOMEN VOTE!,"MISSION CONTROL, INC.",2016,H6FL09161,45388.0
292,C00473918,WOMEN VOTE!,76 WORDS,2016,S6NV00218,45276.0
293,C00473918,WOMEN VOTE!,NARAL FREEDOM FUND,2022,C00738674,45000.0
294,C00473918,WOMEN VOTE!,DRIVE COMMITTEE,2020,C00032979,45000.0
295,C00473918,WOMEN VOTE!,"MISSION CONTROL INC,",2012,H0NH01217,44668.0
296,C00473918,WOMEN VOTE!,MOXIE MEDIA,2014,H2CA31125,44205.0
297,C00473918,WOMEN VOTE!,"THE PIVOT GROUP, INC.",2016,P80001571,43375.0
298,C00473918,WOMEN VOTE!,"MISSION CONTROL INC,",2012,H0NH02017,43152.0
299,C00473918,WOMEN VOTE!,WATERFRONT STRATEGIES,2020,H0AR02206,42658.0
300,C00473918,WOMEN VOTE!,MOXIE MEDIA,2014,H4PA13199,42545.0
301,C00473918,WOMEN VOTE!,"DIXON / DAVIS MEDIA GROUP, LLC",2020,S0IA00150,41636.0
302,C00473918,WOMEN VOTE!,MOXIE MEDIA,2014,H6CA42099,41065.0
303,C00473918,WOMEN VOTE!,MISSION CONTROL INC,2010,H0WI07051,40878.0
304,C00473918,WOMEN VOTE!,SKDKNICKERBOCKER LLC,2016,S0NH00235,40828.0
305,C00473918,WOMEN VOTE!,STRATEGIC VICTORY FUND IE PAC,2020,C00741769,40567.0
306,C00473918,WOMEN VOTE!,"WINNING CONNECTIONS,",2012,S6MO00305,40233.0
307,C00193433,EMILY'S LIST,DEMOCRATIC NATIONAL COMMITTEE - CONVENTION ACCOUNT,2016,C00571133,40049.0
308,C00473918,WOMEN VOTE!,THE PIVOT GROUP,2022,H2TX23082,39839.0
309,C00473918,WOMEN VOTE!,WAVELENGTH STRATEGY LLC,2022,H4VA04066,38000.0
310,C00473918,WOMEN VOTE!,SKD KNICKERBOCKER,2014,S4NC00162,37991.0
311,C00193433,EMILY'S LIST,DCCC,2016,C00000935,37500.0
312,C00473918,WOMEN VOTE!,THE PIVOT GROUP,2022,S2FL00631,37288.0
313,C00473918,WOMEN VOTE!,WATERFRONT STRATEGIES,2020,H0VA07158,36967.0
314,C00473918,WOMEN VOTE!,WATERFRONT STRATEGIES,2020,H8VA07094,36967.0
315,C00473918,WOMEN VOTE!,"THE STRATEGY GROUP, INC",2016,P80001571,36827.0
316,C00473918,WOMEN VOTE!,"BLUEPRINT INTERACTIVE,",2012,H0MN06127,36100.0
317,C00473918,WOMEN VOTE!,SENATE MAJORITY PAC,2022,C00484642,36000.0
318,C00473918,WOMEN VOTE!,"BRYSON GILLETTE, LLC",2022,H2CA26133,35851.0
319,C00473918,WOMEN VOTE!,"THE PIVOT GROUP, INC.",2020,H2NC08185,35445.0
320,C00473918,WOMEN VOTE!,"WINPOWER STRATEGIES, INC.",2010,S2WA00189,35000.0
321,C00473918,WOMEN VOTE!,"DELIVER STRATEGIES, LLC",2020,H8NM02156,34238.0
322,C00473918,WOMEN VOTE!,"DELIVER STRATEGIES, LLC",2020,H0NM02229,34238.0
323,C00473918,WOMEN VOTE!,MOXIE MEDIA,2016,H8FL25015,34117.0
324,C00473918,WOMEN VOTE!,"DIXON / DAVIS MEDIA GROUP, LLC",2016,S4NC00089,33452.0
325,C00473918,WOMEN VOTE!,"THE STRATEGY GROUP, INC",2016,H2NV04045,33293.0
326,C90009317,WOMEN'S VOICES WOMEN VOTE ACTION FUND,"THE PIVOT GROUP, INC.",2016,S6MD03458,32000.0
327,C00473918,WOMEN VOTE!,WATERFRONT STRATEGIES,2020,H0VA02118,31911.0
328,C00473918,WOMEN VOTE!,"WINNING CONNECTIONS,",2012,H2CA35118,31907.0
329,C00473918,WOMEN VOTE!,76 WORDS,2022,H2LA02131,31846.0
330,C00473918,WOMEN VOTE!,JOE SLADE WHITE COMMUNICATIONS INC.,2012,H2AZ09019,31109.0
331,C00473918,WOMEN VOTE!,RALSTON LAPP GUINN MEDIA,2022,H8MI11254,30670.0
332,C00193433,EMILY'S LIST,DEMOCRATIC CONGRESSIONAL CAMPAIGN,2010,C00000935,30000.0
333,C00193433,EMILY'S LIST,DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,2014,C00042366,30000.0
334,C00473918,WOMEN VOTE!,BLUEPRINT INTERACTIVE,2014,H0MI13398,29815.0
335,C00473918,WOMEN VOTE!,WATERFRONT STRATEGIES,2022,H2PA18200,29641.0
336,C00473918,WOMEN VOTE!,LCV VICTORY FUND,2022,C00486845,27580.0
337,C30001523,EMILY'S LIST NON-FEDERAL,MEDIA STRATEGIES,2010,S0MA00109,27492.0
338,C00473918,WOMEN VOTE!,THE STRATEGY GROUP INC,2020,S0ME00111,27450.0
339,C00473918,WOMEN VOTE!,"THE PIVOT GROUP, INC,",2012,H2FL08063,27239.0
340,C00193433,EMILY'S LIST,"HERSHEY, CONNIE J.",2020,,27200.0
341,C00473918,WOMEN VOTE!,76 WORDS,2022,H2LA02149,27000.0
342,C00473918,WOMEN VOTE!,"WINNING CONNECTIONS,",2012,S2MO00429,26822.0
343,C00473918,WOMEN VOTE!,THE NEW MEDIA FIRM,2014,H0MI13398,26331.0
344,C00473918,WOMEN VOTE!,"THREE POINT MEDIA, LLC",2020,H0CO03165,26329.0
345,C00473918,WOMEN VOTE!,MSHC PARTNERS,2010,H0AL07086,26184.0
346,C00473918,WOMEN VOTE!,"THE STRATEGY GROUP,",2012,H2IL17071,26032.0
347,C90009317,WOMEN'S VOICES WOMEN VOTE ACTION FUND,BULLY PULPIT INC.,2012,S2WI00219,26000.0
348,C90009317,WOMEN'S VOICES WOMEN VOTE ACTION FUND,BULLY PULPIT INC.,2012,S2WI00235,26000.0
349,C00473918,WOMEN VOTE!,"THE NEW MEDIA FIRM INC,",2012,H0NH01217,25808.0
350,C00473918,WOMEN VOTE!,"THE NEW MEDIA FIRM INC,",2012,H0NH02017,25808.0
351,C00473918,WOMEN VOTE!,"THE STRATEGY GROUP, INC",2016,H6NY01126,25657.0
352,C00193433,EMILY'S LIST,"SHUFRO, EDWARD",2020,,25200.0
353,C00473918,WOMEN VOTE!,AL MEDIA LLC,2016,H6FL09161,25000.0
354,C00193433,EMILY'S LIST,DEMOCRATIC CONGRESSIONAL CAMPAIGN,2012,C00000935,25000.0
355,C00473918,WOMEN VOTE!,"PRITZKER, SUSAN",2020,,25000.0
356,C00193433,EMILY'S LIST,DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,2016,C00042366,25000.0
357,C00473918,WOMEN VOTE!,ENGINEERS POLITICAL EDUCATION COMMITTEE (EPEC),2016,C00029504,25000.0
358,C00473918,WOMEN VOTE!,CHONG KOSTER LLC,2020,S0IA00150,25000.0
359,C00193433,EMILY'S LIST,DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,2010,C00042366,25000.0
360,C00473918,WOMEN VOTE!,GPS IMPACT,2020,S0KS00315,24827.0
361,C00473918,WOMEN VOTE!,DIXON DAVIS MEDIA GROUP,2022,H2IL13179,24388.0
362,C00473918,WOMEN VOTE!,"DIXON / DAVIS MEDIA GROUP, LLC",2020,S0IA00176,22941.0
363,C00473918,WOMEN VOTE!,"MISSION CONTROL, INC.",2016,H6FL09187,22692.0
364,C00473918,WOMEN VOTE!,"MISSION CONTROL, INC.",2016,H6FL09179,22692.0
365,C00473918,WOMEN VOTE!,SCREEN STRATEGIES MEDIA,2014,H4CA33101,22500.0
366,C00473918,WOMEN VOTE!,MOXIE MEDIA,2010,H8AZ01104,21835.0
367,C00473918,WOMEN VOTE!,MOXIE MEDIA,2010,S0WA00357,21174.0
368,C90009317,WOMEN'S VOICES WOMEN VOTE ACTION FUND,THE PIVOT GROUP INC.,2014,,21088.0
369,C00473918,WOMEN VOTE!,MOXIE MEDIA,2010,H6AZ08038,21003.0
370,C00473918,WOMEN VOTE!,"BLUEPRINT INTERACTIVE,",2012,H2NY06116,20500.0
371,C00473918,WOMEN VOTE!,IBEW PAC EDUCATIONAL FUND,2016,C00027342,20000.0
372,C00193433,EMILY'S LIST,DSCC,2020,C00042366,20000.0
373,C00193433,EMILY'S LIST,DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE,2012,C00042366,20000.0
374,C00473918,WOMEN VOTE!,"THE PIVOT GROUP, INC.",2020,S0IA00150,19981.0
375,C00473918,WOMEN VOTE!,"DIXON / DAVIS MEDIA GROUP, LLC",2020,S0IA00200,19615.0
376,C00473918,WOMEN VOTE!,"STONES' PHONES INC,",2012,S0MA00109,18208.0
377,C00473918,WOMEN VOTE!,RALSTON LAPP MEDIA,2016,P80001571,18123.0
378,C00473918,WOMEN VOTE!,HAMBURGER GIBSON CREATIVE,2020,H0IN05326,17575.0
379,C00473918,WOMEN VOTE!,"MCKENNA PIHLAJA,",2012,H0OR01095,17500.0
380,C00473918,WOMEN VOTE!,HOUSE MAJORITY PAC,2022,C00495028,17424.0
381,C00193433,EMILY'S LIST,DCCC,2014,C00000935,17096.0
382,C00473918,WOMEN VOTE!,MISSION CONTROL INC,2010,H0NH02181,17095.0
383,C00473918,WOMEN VOTE!,PRIORITIES USA,2016,P80001571,17037.0
384,C00473918,WOMEN VOTE!,"THREE POINT MEDIA, LLC",2016,S6PA00266,16575.0
385,C00473918,WOMEN VOTE!,"THE PIVOT GROUP, INC.,",2012,H2MN08111,16516.0
386,C00473918,WOMEN VOTE!,"THE PIVOT GROUP, INC.,",2012,H0MN08115,16516.0
387,C00473918,WOMEN VOTE!,STONES' PHONES,2010,H0AL07086,16099.0
388,C00473918,WOMEN VOTE!,WAVELENGTH STRATEGY INC,2020,P80000722,16010.0
389,C00473918,WOMEN VOTE!,MISSION CONTROL,2010,S6MO00297,16000.0
390,C00473918,WOMEN VOTE!,POTOMAC WAVES LLC,2022,H2TX23082,15896.0
391,C00473918,WOMEN VOTE!,RALSTON LAPP MEDIA,2020,S0TX00233,15831.0
392,C00473918,WOMEN VOTE!,SKDKNICKERBOCKER LLC,2016,S4NC00089,15811.0
393,C90009317,WOMEN'S VOICES WOMEN VOTE ACTION FUND,"MISSION CONTROL, INC.",2016,P80001571,15247.0
394,C00193433,EMILY'S LIST,DCCC,2020,C00000935,15000.0
395,C00473918,WOMEN VOTE!,"ALLEN, EDITH",2020,,15000.0
396,C00473918,WOMEN VOTE!,PRIORITIES USA ACTION,2022,C00495861,15000.0
397,C00193433,EMILY'S LIST,ALMA ADAMS FOR CONGRESS,2014,C00546358,15000.0
398,C00193433,EMILY'S LIST,CHRISTY SMITH FOR CONGRESS,2020,C00725101,15000.0
399,C00193433,EMILY'S LIST,FRIENDS OF ANNA THRONE-HOLST,2016,C00578401,15000.0
400,C00473918,WOMEN VOTE!,"THE PIVOT GROUP, INC,",2012,H0MN06127,14866.0
401,C00473918,WOMEN VOTE!,MVAR MEDIA LLC,2022,S0NH00326,14765.0
402,C00473918,WOMEN VOTE!,"DIXON / DAVIS MEDIA GROUP, LLC",2016,S6NV00218,14653.0
403,C00473918,WOMEN VOTE!,TEAL MEDIA,2016,P00003392,14487.0
404,C00193433,EMILY'S LIST,SARA GIDEON FOR MAINE,2020,C00709899,14304.0
405,C00193433,EMILY'S LIST,"GRAMBORT, DAVID E. DR.",2020,,13600.0
406,C00473918,WOMEN VOTE!,76 WORDS,2020,H0NY02234,13388.0
407,C00473918,WOMEN VOTE!,RALSTON LAPP MEDIA,2020,S2TX00106,13176.0
408,C00473918,WOMEN VOTE!,PROJECT 100,2020,C00653311,12776.0
409,C00473918,WOMEN VOTE!,RALSTON LAPP GUINN MEDIA,2022,H0PA07132,12539.0
410,C00473918,WOMEN VOTE!,"THREE POINT MEDIA, LLC",2016,S0PA00434,12511.0
411,C00473918,WOMEN VOTE!,SHEET METAL WORKERS' POLITICAL ACTION LEAGUE,2016,C00007542,12500.0
412,C00473918,WOMEN VOTE!,AL MEDIA LLC,2016,H6FL09187,12500.0
413,C00473918,WOMEN VOTE!,"BALLMER, CONNIE",2020,,12500.0
414,C00473918,WOMEN VOTE!,AL MEDIA LLC,2016,H6FL09179,12500.0
415,C00193433,EMILY'S LIST,THE DEWEY HUB,2010,S0MA00075,12414.0
416,C00473918,WOMEN VOTE!,"BRYSON GILLETTE, LLC",2022,H2CA00120,11950.0
417,C00473918,WOMEN VOTE!,AKPD MESSAGE & MEDIA,2020,H2MO02102,11828.0
418,C00473918,WOMEN VOTE!,NORTH CAROLINA WOMEN VOTE!,2014,C00560110,11790.0
419,C00473918,WOMEN VOTE!,SKDKNICKERBOCKER LLC,2016,P80001571,11400.0
420,C00193433,EMILY'S LIST,M-PAC,2016,C00365270,11200.0
421,C00473918,WOMEN VOTE!,"THE STRATEGY GROUP, INC",2016,H6NV03139,11097.0
422,C00473918,WOMEN VOTE!,MISSION CONTROL INC,2010,H6NH01230,10953.0
423,C00473918,WOMEN VOTE!,MOXIE MEDIA,2010,H0AZ01259,10829.0
424,C00473918,WOMEN VOTE!,AKPD MESSAGE & MEDIA,2020,H6NE02125,10751.0
425,C00473918,WOMEN VOTE!,MISSION CONTROL,2010,H0NH02181,10625.0
426,C00473918,WOMEN VOTE!,MOXIE MEDIA,2010,H0AZ08015,10551.0
427,C00473918,WOMEN VOTE!,MCKENNA PHILAJA,2014,H4ME02200,10455.0
428,C00473918,WOMEN VOTE!,"DIXON / DAVIS MEDIA GROUP, LLC",2016,H6IN09176,10139.0
429,C00193433,EMILY'S LIST,MJ FOR TEXAS,2020,C00649350,10100.0
430,C00193433,EMILY'S LIST,ROSEN FOR NEVADA,2016,C00606939,10000.0
431,C00193433,EMILY'S LIST,LOIS FRANKEL FOR CONGRESS,2012,C00494856,10000.0
432,C00193433,EMILY'S LIST,KILROY FOR CONGRESS,2010,C00416156,10000.0
433,C00193433,EMILY'S LIST,FRIENDS OF CHERI BUSTOS,2014,C00498568,10000.0
434,C00193433,EMILY'S LIST,KIRKPATRICK FOR ARIZONA,2014,C00437293,10000.0
435,C00193433,EMILY'S LIST,SHELLEY ADLER FOR CONGRESS,2012,C00512475,10000.0
436,C00193433,EMILY'S LIST,MIDWEST VALUES PAC,2016,C00416131,10000.0
437,C00193433,EMILY'S LIST,MIDWEST VALUES PAC,2012,C00416131,10000.0
438,C00193433,EMILY'S LIST,COLLEEN DEACON FOR CONGRESS,2016,C00588483,10000.0
439,C00193433,EMILY'S LIST,CAROL SHEA-PORTER FOR CONGRESS,2012,C00419978,10000.0
440,C00193433,EMILY'S LIST,CAROL SHEA-PORTER FOR CONGRESS,2014,C00419978,10000.0
441,C00193433,EMILY'S LIST,CAROL SHEA-PORTER FOR CONGRESS,2016,C00419978,10000.0
442,C00193433,EMILY'S LIST,KUSTER FOR CONGRESS,2012,C00462861,10000.0
443,C00193433,EMILY'S LIST,KUSTER FOR CONGRESS,2014,C00462861,10000.0
444,C00193433,EMILY'S LIST,BRENDA LAWRENCE FOR CONGRESS,2014,C00552588,10000.0
445,C00193433,EMILY'S LIST,KYRSTEN SINEMA FOR CONGRESS,2012,C00508804,10000.0
446,C00193433,EMILY'S LIST,KYRSTEN SINEMA FOR CONGRESS,2014,C00508804,10000.0
447,C00193433,EMILY'S LIST,FRIENDS OF ELIZABETH ESTY,2012,C00494203,10000.0
448,C00193433,EMILY'S LIST,STACI APPEL FOR IOWA,2014,C00546507,10000.0
449,C00193433,EMILY'S LIST,MELANIE FOR NEW MEXICO,2022,C00765099,10000.0
450,C00193433,EMILY'S LIST,ANGIE CRAIG FOR CONGRESS,2016,C00575209,10000.0
451,C00193433,EMILY'S LIST,CHRISTIE VILSACK FOR IOWA,2012,C00495598,10000.0
452,C00193433,EMILY'S LIST,FRIENDS OF MAZIE HIRONO,2012,C00420760,10000.0
453,C00193433,EMILY'S LIST,FRIENDS OF MAZIE HIRONO,2020,C00420760,10000.0
454,C00193433,EMILY'S LIST,ALISON FOR KENTUCKY,2014,C00547083,10000.0
455,C00193433,EMILY'S LIST,MARTHA ROBERTSON FOR CONGRESS,2014,C00543785,10000.0
456,C00193433,EMILY'S LIST,FRIENDS OF RENTERIA,2014,C00550301,10000.0
457,C00193433,EMILY'S LIST,ALEX SINK FOR CONGRESS,2014,C00551226,10000.0
458,C00193433,EMILY'S LIST,CARROLL FOR COLORADO,2016,C00580647,10000.0
459,C00193433,EMILY'S LIST,CATHERINE CORTEZ MASTO FOR SENATE,2016,C00575548,10000.0
460,C00193433,EMILY'S LIST,BETTY SUTTON FOR CONGRESS,2010,C00417816,10000.0
461,C00193433,EMILY'S LIST,GAIL SCHWARTZ FOR CONGRESS,2016,C00614073,10000.0
462,C00193433,EMILY'S LIST,MAGGIE FOR NH,2016,C00588772,10000.0
463,C00193433,EMILY'S LIST,SMART SOLUTIONS PAC,2022,C00654475,10000.0
464,C00193433,EMILY'S LIST,SMART SOLUTIONS PAC,2020,C00654475,10000.0
465,C00193433,EMILY'S LIST,LUANN BENNETT FOR CONGRESS,2016,C00595116,10000.0
466,C00193433,EMILY'S LIST,LOUISE SLAUGHTER FOR CONGRESS,2012,C00213611,10000.0
467,C00193433,EMILY'S LIST,BERKLEY FOR SENATE,2012,C00325738,10000.0
468,C00193433,EMILY'S LIST,END CITIZENS UNITED,2022,C00573261,10000.0
469,C00193433,EMILY'S LIST,HANABUSA FOR HAWAII,2016,C00468413,10000.0
470,C00193433,EMILY'S LIST,EMILY CAIN FOR CONGRESS,2014,C00546077,10000.0
471,C00473918,WOMEN VOTE!,CALIFORNIA DEMOCRACY VENTURES FUND,2020,C00656207,10000.0
472,C00193433,EMILY'S LIST,TERRI BONOFF FOR CONGRESS,2016,C00614982,10000.0
473,C00193433,EMILY'S LIST,GRETCHEN DRISKELL FOR CONGRESS,2016,C00572859,10000.0
474,C00193433,EMILY'S LIST,DSCC,2022,C00042366,10000.0
475,C00193433,EMILY'S LIST,DSCC,2016,C00042366,10000.0
476,C00193433,EMILY'S LIST,DRIVE COMMITTEE,2022,C00032979,10000.0
477,C00193433,EMILY'S LIST,HILLARY FOR AMERICA,2016,C00575795,10000.0
478,C00193433,EMILY'S LIST,DRIVE COMMITTEE,2016,C00032979,10000.0
479,C00193433,EMILY'S LIST,BOLLIER FOR KANSAS,2020,C00723122,10000.0
480,C00193433,EMILY'S LIST,DRIVE COMMITTEE,2012,C00032979,10000.0
481,C00193433,EMILY'S LIST,VAL DEMINGS FOR CONGRESS,2012,C00498980,10000.0
482,C00193433,EMILY'S LIST,PRAMILA FOR CONGRESS,2016,C00605592,10000.0
483,C00193433,EMILY'S LIST,PRAIRIE PAC,2020,C00347195,10000.0
484,C00193433,EMILY'S LIST,IMPACT,2020,C00348607,10000.0
485,C00193433,EMILY'S LIST,AFSCME PAC,2010,C00011114,10000.0
486,C00193433,EMILY'S LIST,DENISE JUNEAU FOR CONGRESS,2016,C00591289,10000.0
487,C00193433,EMILY'S LIST,DEMOCRATIC PARTY OF WISCONSIN,2012,C00019331,10000.0
488,C00193433,EMILY'S LIST,AIMEE BELGARD FOR CONGRESS,2014,C00550103,10000.0
489,C00193433,EMILY'S LIST,PERIMETER PAC,2020,C00544254,10000.0
490,C00193433,EMILY'S LIST,TAMMY FOR ILLINOIS,2016,C00574889,10000.0
491,C00193433,EMILY'S LIST,SUZANNE BONAMICI FOR CONGRESS,2012,C00500421,10000.0
492,C00193433,EMILY'S LIST,JESSICA CISNEROS FOR CONGRESS,2022,C00709006,10000.0
493,C00193433,EMILY'S LIST,DEBORAH ROSS FOR SENATE,2016,C00589820,10000.0
494,C00193433,EMILY'S LIST,DEBBIE HALVORSON FOR CONGRESS,2010,C00440016,10000.0
495,C00193433,EMILY'S LIST,PATTY JUDGE FOR IOWA,2016,C00612473,10000.0
496,C00193433,EMILY'S LIST,GOROFF FOR CONGRESS,2020,C00711564,10000.0
497,C00193433,EMILY'S LIST,PAM BYRNES FOR CONGRESS,2014,C00547174,10000.0
498,C00193433,EMILY'S LIST,DEBBIE DINGELL FOR CONGRESS,2014,C00558213,10000.0
499,C00193433,EMILY'S LIST,JULIA BROWNLEY FOR CONGRESS,2014,C00513077,10000.0
500,C00193433,EMILY'S LIST,OFF THE SIDELINES PAC,2016,C00525600,10000.0
501,C00193433,EMILY'S LIST,FLORIDA DEMOCRATIC PARTY,2010,C00005561,10000.0
502,C00193433,EMILY'S LIST,"NUNN FOR SENATE, INC.",2014,C00547414,10000.0
503,C00193433,EMILY'S LIST,DCCC ATTN: MISSY KUREK,2014,C00000935,10000.0
504,C00193433,EMILY'S LIST,KAMALA HARRIS FOR SENATE,2016,C00571919,10000.0
505,C00193433,EMILY'S LIST,NORMA TORRES FOR CONGRESS,2014,C00557652,10000.0
506,C00193433,EMILY'S LIST,SUSAN BYSIEWICZ FOR CONNECTICUT,2012,C00492389,10000.0
507,C00193433,EMILY'S LIST,NEW HAMPSHIRE DEMOCRATIC PARTY,2016,C00178038,10000.0
508,C00193433,EMILY'S LIST,NATIONAL DEMOCRATIC REDISTRICTING PAC,2020,C00630707,10000.0
509,C00193433,EMILY'S LIST,BARRAGAN FOR CONGRESS,2016,C00577353,10000.0
510,C00193433,EMILY'S LIST,CANDACE FOR 24,2020,C00702225,10000.0
511,C00193433,EMILY'S LIST,ZEPHYR TEACHOUT FOR CONGRESS,2016,C00608174,10000.0
512,C00193433,EMILY'S LIST,SHAHEEN FOR SENATE,2022,C00457325,10000.0
513,C00193433,EMILY'S LIST,KATHERINE CLARK FOR CONGRESS,2014,C00541888,10000.0
514,C00193433,EMILY'S LIST,AFL-CIO COPE,2010,C00003806,10000.0
515,C00193433,EMILY'S LIST,KATHLEEN RICE FOR CONGRESS,2014,C00555813,10000.0
516,C00193433,EMILY'S LIST,CORTEZ MASTO VICTORY FUND,2016,C00583104,10000.0
517,C00193433,EMILY'S LIST,NATALIE TENNANT FOR SENATE,2014,C00549592,10000.0
518,C00473918,WOMEN VOTE!,SHEPARDSON STERN + KAMINSKY,2016,P80001571,10000.0
519,C00193433,EMILY'S LIST,KATHY HOCHUL FOR CONGRESS NEXT LEVEL PARTNERS ATTN: JENNY MAY,2012,C00494013,10000.0
520,C00193433,EMILY'S LIST,KATHY MANNING FOR CONGRESS,2020,C00662577,10000.0
521,C00193433,EMILY'S LIST,KATIE MCGINTY FOR SENATE,2016,C00582809,10000.0
522,C00473918,WOMEN VOTE!,BLACK LIVES MATTER PAC,2022,C00760686,10000.0
523,C00193433,EMILY'S LIST,COMMON GROUND PAC,2020,C00538835,10000.0
524,C00193433,EMILY'S LIST,STEPHANIE MURPHY FOR CONGRESS,2016,C00620443,10000.0
525,C00193433,EMILY'S LIST,MONICA VERNON FOR CONGRESS,2016,C00571562,10000.0
526,C90009317,WOMEN'S VOICES WOMEN VOTE ACTION FUND,THE VOTER PARTICIPATION CENTER,2016,S6MD03458,9968.0
527,C00473918,WOMEN VOTE!,HAMBURGER GIBSON CREATIVE,2020,H0MI03308,9850.0
528,C00193433,EMILY'S LIST,ANN CALLIS FOR CONGRESS,2014,C00544486,9750.0
529,C00473918,WOMEN VOTE!,76 WORDS,2020,H8NM02156,9728.0
530,C00473918,WOMEN VOTE!,"DIXON / DAVIS MEDIA GROUP, LLC",2016,H2IA01055,9551.0
531,C00473918,WOMEN VOTE!,MCKENNA PIHLAJA,2016,H4IA01077,9500.0
532,C00473918,WOMEN VOTE!,MCKENNA PIHLAJA,2016,H6NY01126,9417.0
533,C00473918,WOMEN VOTE!,MOXIE MEDIA,2016,P80001571,9237.0
534,C00193433,EMILY'S LIST,"RUBIN, SHELLEY FROST MS.",2020,,8800.0
535,C00473918,WOMEN VOTE!,"THREE POINT MEDIA, LLC",2020,H8TX21307,8708.0
536,C00473918,WOMEN VOTE!,HAMBURGER GIBSON CREATIVE,2020,H8OH01043,8475.0
537,C00473918,WOMEN VOTE!,"THREE POINT MEDIA, LLC",2020,H0OK05205,8409.0
538,C00193433,EMILY'S LIST,"DINES, MARIAN O. MS.",2020,,8400.0
539,C00473918,WOMEN VOTE!,"THREE POINT MEDIA, LLC",2020,H4NY24073,8314.0
540,C00616912,WOMEN VOTE SMART,INNER BANKS MEDIA,2020,H0NC03172,8220.0
541,C00473918,WOMEN VOTE!,DIXON DAVIS MEDIA GROUP,2022,H2IL13153,8129.0
542,C00473918,WOMEN VOTE!,GPS IMPACT,2020,S0KS00323,8047.0
543,C00473918,WOMEN VOTE!,MURPHY VOGEL ASKEW REILLY LLC,2016,H4VA10089,8000.0
544,C00473918,WOMEN VOTE!,INDEPENDENCE USA PAC,2022,C00532705,8000.0
545,C00473918,WOMEN VOTE!,UNITED DEMOCRACY PROJECT,2022,C00799031,8000.0
546,C00473918,WOMEN VOTE!,76 WORDS,2020,H8TX23121,7914.0
547,C00193433,EMILY'S LIST,KENDRA HORN FOR CONGRESS,2020,C00648915,7885.0
548,C00473918,WOMEN VOTE!,DECLARATION MEDIA LLC,2022,S2NC00505,7837.0
549,C00473918,WOMEN VOTE!,PRIORITIES USA ACTION,2016,P00003392,7713.0
550,C00473918,WOMEN VOTE!,76 WORDS,2020,H0TX35015,7649.0
551,C00473918,WOMEN VOTE!,"THREE POINT MEDIA, LLC",2020,H2IL13120,7605.0
552,C00473918,WOMEN VOTE!,RALSTON LAPP GUINN MEDIA,2022,H2PA12070,7527.0
553,C00193433,EMILY'S LIST,TO ORGANIZE A MAJORITY PAC,2012,C00385732,7500.0
554,C00193433,EMILY'S LIST,COMMON GROUND PAC,2016,C00538835,7500.0
555,C00193433,EMILY'S LIST,CAMPAIGN FOR OUR COUNTRY,2012,C00409508,7500.0
556,C00193433,EMILY'S LIST,NEW HAMPSHIRE DEMOCRATIC PARTY,2010,C00178038,7500.0
557,C00193433,EMILY'S LIST,BUILDING A MAJORITY PAC,2016,C00412221,7500.0
558,C00473918,WOMEN VOTE!,BRUSHFIRE STRATEGIES,2014,H4MA05084,7312.0
559,C00473918,WOMEN VOTE!,MISSION CONTROL,2014,H4FL13093,7306.0
560,C00193433,EMILY'S LIST,LESTER CONNECT,2010,H0CA32127,7138.0
561,C00473918,WOMEN VOTE!,"PUTNAM PARTNERS, LLC",2020,H8NM02156,7012.0
562,C00193433,EMILY'S LIST,"BAKALAR, PAULA MS.",2020,,7000.0
563,C00193433,EMILY'S LIST,AFSCME PAC,2012,C00011114,7000.0
564,C00473918,WOMEN VOTE!,RALSTON LAPP MEDIA,2020,H0NY02234,6908.0
565,C90009317,WOMEN'S VOICES WOMEN VOTE ACTION FUND,QUAD GRAPHICS,2016,P80001571,6561.0
566,C00193433,EMILY'S LIST,CATHERINE CORTEZ MASTO FOR SENATE,2022,C00575548,6449.0
567,C00193433,EMILY'S LIST,FRIENDS OF LUCY MCBATH,2020,C00672295,6311.0
568,C00193433,EMILY'S LIST,PORTIA ROBERSON FOR CONGRESS,2022,C00805424,6260.0
569,C00193433,EMILY'S LIST,HIRAL FOR CONGRESS,2020,C00649897,6254.0
570,C00473918,WOMEN VOTE!,SHORR JOHNSON MAGNUS,2016,P80001571,6228.0
571,C00473918,WOMEN VOTE!,"SHORR JOHNSON MAGNUS,",2012,H0AZ08056,6186.0
572,C00473918,WOMEN VOTE!,SKD KNICKERBOCKER,2014,S4NH00120,6111.0
573,C00473918,WOMEN VOTE!,"ADELSTEIN,LISTON,",2012,P80003338,6000.0
574,C00193433,EMILY'S LIST,"HIGHBERG, PATRICIA MS.",2020,,6000.0
575,C00193433,EMILY'S LIST,GRAHAM FOR CONGRESS,2014,C00543249,6000.0
576,C00473918,WOMEN VOTE!,"ADELSTEIN,LISTON,",2012,P80003353,6000.0
