,cmte_id,cmte_nm,name,file_year,other_id,sum
896,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,TIM BISHOP FOR CONGRESS,2012,C00375618,7000.0
897,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",ELISSA SLOTKIN FOR CONGRESS,2022,C00650150,7000.0
898,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",STANTON FOR CONGRESS,2022,C00657304,7000.0
899,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,OCEGUERA FOR CONGRESS,2012,C00499962,7000.0
900,C90010729,NEVADA ADVOCATES FOR PLANNED PARENTHOOD AFFILIATES PAC,ORGANIZED KARMA,2010,H0NV03058,6950.0
901,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",FRIENDS OF JAHANA HAYES,2022,C00677898,6910.0
902,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,SCHNEIDER FOR CONGRESS,2014,C00495952,6900.0
903,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",SHARICE FOR CONGRESS,2022,C00670034,6882.0
904,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD VOTERS OF IOWA,2014,S4IA00129,6825.0
905,C00742080,"PLANNED PARENTHOOD ALLIANCE PAC , SERVING WA, AK, ID, HI, IN, KY",STONES PHONES,2022,S2WA00189,6802.0
906,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",CONGRESSIONAL BLACK CAUCUS PAC,2022,C00147512,6797.0
907,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",DR KIM SCHRIER FOR CONGRESS,2022,C00652628,6788.0
908,C90005471,PLANNED PARENTHOOD ACTION FUND INC,PLANNED PARENTHOOD FEDERATION OF AMERICA,2012,S2VA00142,6743.0
909,C90005471,PLANNED PARENTHOOD ACTION FUND INC,PROGRESS OHIO,2012,P80003338,6680.0
910,C90005471,PLANNED PARENTHOOD ACTION FUND INC,PROGRESS OHIO,2012,S6OH00163,6679.0
911,C00489799,PLANNED PARENTHOOD VOTES,ANALYST INSTITUTE LLC,2014,S4NC00162,6670.0
912,C90008293,PLANNED PARENTHOOD OF NASSAU COUNTY ACTION FUND,RED HORSE STRATEGIES,2016,,6668.0
913,C90005471,PLANNED PARENTHOOD ACTION FUND INC,THE STRATEGY GROUP,2012,H2CO06123,6646.0
914,C90005471,PLANNED PARENTHOOD ACTION FUND INC,WINNING CONNECTIONS,2012,H0NY19139,6643.0
915,C90005471,PLANNED PARENTHOOD ACTION FUND INC,WINNING CONNECTIONS,2012,H2NY22139,6643.0
916,C00489799,PLANNED PARENTHOOD VOTES,TERRIS BARNES & WALTERS,2016,S4PA00121,6601.0
917,C00489799,PLANNED PARENTHOOD VOTES,TERRIS BARNES & WALTERS,2016,S6PA00266,6601.0
918,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",TULSI FOR HAWAII,2016,C00497396,6500.0
919,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,AL FRANKEN FOR SENATE 2014,2014,C00480384,6500.0
920,C00489799,PLANNED PARENTHOOD VOTES,NATIONAL DEMOCRATIC TRAINING COMMITTEE PAC,2022,C00603084,6500.0
921,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",FRIENDS OF CHERI BUSTOS,2016,C00498568,6500.0
922,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,ERIN BILBRAY FOR CONGRESS,2014,C00546390,6500.0
923,C00489799,PLANNED PARENTHOOD VOTES,API SOURCE,2016,P00003392,6493.0
924,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,2022,S6PA00274,6487.0
925,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD ILLINOIS ACTION,2020,H4IL03077,6416.0
926,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD ILLINOIS ACTION,2020,H8IL03102,6416.0
927,C00489799,PLANNED PARENTHOOD VOTES,O'BRIEN GARRETT (FORMERLY KNOWN AS OMP INC.),2016,P00003392,6379.0
928,C00488502,"PROTECTING CHOICE IN CALIFORNIA 2010, A PROJECT OF PLANNED PARENTHOOD AFFILIATES OF CA","MARINA GRAPHIC CENTER, INC.",2010,S2CA00286,6349.0
929,C90007105,PLANNED PARENTHOOD ADVOCATES OF NY,WINNING CONNECTIONS INC.,2010,H0NY20079,6338.0
930,C00489799,PLANNED PARENTHOOD VOTES,MOXIE MEDIA INC.,2016,P80001571,6312.0
931,C00489799,PLANNED PARENTHOOD VOTES,MOXIE MEDIA INC.,2016,S0OH00133,6312.0
932,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",BLUMENTHAL FOR CONNECTICUT,2016,C00492991,6260.0
933,C00489799,PLANNED PARENTHOOD VOTES,FACEBOOK,2020,S0ME00111,6254.0
934,C00489799,PLANNED PARENTHOOD VOTES,MOXIE MEDIA INC.,2016,S60H00254,6250.0
935,C90005471,PLANNED PARENTHOOD ACTION FUND INC,BLUEPRINT INTERACTIVE,2016,P60008059,6246.0
936,C90005471,PLANNED PARENTHOOD ACTION FUND INC,BLUEPRINT INTERACTIVE,2016,P60005915,6246.0
937,C00489799,PLANNED PARENTHOOD VOTES,FACEBOOK,2020,S6ME00159,6200.0
938,C90014119,PLANNED PARENTHOOD VOTES NORTHWEST,TERRIS BARNES WALTERS,2016,P00003392,6186.0
939,C90005471,PLANNED PARENTHOOD ACTION FUND INC,MISSION CONTROL,2012,H2OR01133,6160.0
940,C00489799,PLANNED PARENTHOOD VOTES,HARDPIN,2020,P80001571,6145.0
941,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD NEW HAMPSHIRE ACTION FUND,2020,P60012465,6099.0
942,C00685289,NEVADA ADVOCATES FOR PLANNED PARENTHOOD AFFILIATES PAC (NAPPA PAC),NREAL,2022,S6NV00200,6087.0
943,C00556860,"PROTECTING CHOICE IN CALIFORNIA, A PROJECT OF PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","THE PIVOT GROUP, INC.",2016,P80001571,6082.0
944,C00556860,"PROTECTING CHOICE IN CALIFORNIA, A PROJECT OF PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA","THE PIVOT GROUP, INC.",2016,S6NV00218,6082.0
945,C90005471,PLANNED PARENTHOOD ACTION FUND INC,BLUEPRINT INTERACTIVE,2012,S6MT00097,6028.0
946,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,FRIENDS OF JULIAN SCHREIBMAN,2012,C00513739,6000.0
947,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",GEORGIA SENATE VICTORY FUND,2022,C00751339,6000.0
948,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",JACKIE GORDON FOR CONGRESS,2020,C00706549,6000.0
949,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",JON HOADLEY FOR CONGRESS,2020,C00701599,6000.0
950,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",KATHLEEN WILLIAMS FOR MONTANA,2020,C00701748,6000.0
951,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,PEOPLE FOR DEREK KILMER,2012,C00514893,6000.0
952,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,FRIENDS OF RENTERIA,2014,C00550301,6000.0
953,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,FRIENDS OF PETE GALLEGO,2014,C00501908,6000.0
954,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",GINA ORTIZ JONES FOR CONGRESS,2020,C00652297,6000.0
955,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",ALYSE FOR ALASKA,2020,C00665711,6000.0
956,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,BERA FOR CONGRESS,2012,C00461061,6000.0
957,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",BETSY DIRKSEN LONDRIGAN FOR CONGRESS,2020,C00649483,6000.0
958,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,BETTY SUTTON FOR CONGRESS,2012,C00417816,6000.0
959,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,KURT SCHRADER FOR CONGRESS,2012,C00446906,6000.0
960,C90007543,PLANNED PARENTHOOD OF MN ACTION FUND,RISING TIDE INTERACTIVE LLC,2014,,6000.0
961,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,KUSTER FOR CONGRESS,2010,C00462861,6000.0
962,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,CORY BOOKER FOR SENATE,2014,C00540500,6000.0
963,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",FRIENDS OF DAN FEEHAN,2020,C00649327,6000.0
964,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",FRIENDS OF DANA BALTER,2020,C00655183,6000.0
965,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",SCHUPP FOR CONGRESS,2020,C00729558,6000.0
966,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",SCHOLTEN FOR CONGRESS,2020,C00711317,6000.0
967,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",MARGARET GOOD FOR CONGRESS,2020,C00713222,6000.0
968,C00556860,PROTECTING CHOICE IN CALIFORNIA A PROJECT OF PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA,BLUEPRINT INTERACTIVE,2014,H2CA00120,6000.0
969,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,MARK TAKANO FOR CONGRESS,2012,C00498667,6000.0
970,C00556860,PROTECTING CHOICE IN CALIFORNIA A PROJECT OF PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA,BLUEPRINT INTERACTIVE,2014,H4CA26147,6000.0
971,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,CHC BOLD PAC,2012,C00365536,6000.0
972,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,CICILLINE COMMITTEE,2012,C00476564,6000.0
973,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,TIM WALZ FOR US CONGRESS,2012,C00409409,6000.0
974,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,MCNERNEY FOR CONGRESS,2012,C00398644,6000.0
975,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,TRIVEDI FOR CONGRESS,2012,C00466607,6000.0
976,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",HOOSIERS FOR HALE,2020,C00711887,6000.0
977,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",MICHELLE FOR KANSAS,2020,C00732792,6000.0
978,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,DR. RAUL RUIZ FOR CONGRESS 2012 CMTE,2012,C00502575,6000.0
979,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",HIRAL FOR CONGRESS,2020,C00649897,6000.0
980,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",WENDY DAVIS FOR CONGRESS,2020,C00713297,6000.0
981,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",RITA HART FOR IOWA,2020,C00706457,6000.0
982,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",DIANE FOR COLORADO CD3,2020,C00707638,6000.0
983,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",DEPASQUALE FOR PA 10,2020,C00710533,6000.0
984,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,WHITEHOUSE FOR SENATE,2012,C00410803,6000.0
985,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,REED COMMITTEE,2014,C00238907,6000.0
986,C00568931,MI PLANNED PARENTHOOD VOTES,THE PIVOT GROUP,2020,H4MI12079,5995.0
987,C90007311,PLANNED PARENTHOOD ADVOCATES MAR MONTE,OGILVY PUBLIC RELATIONS,2014,,5994.0
988,C00568931,MI PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD ADVOCATES OF MICHIGAN,2016,P00003392,5950.0
989,C90005471,PLANNED PARENTHOOD ACTION FUND INC,PLANNED PARENTHOOD FEDERATION OF AMERICA INC.,2016,P80001571,5923.0
990,C90008673,PLANNED PARENTHOOD ADVOCATES OF WISCONSIN INC,SCASEY COMMUNICATIONS,2012,P80003338,5901.0
991,C90008673,PLANNED PARENTHOOD ADVOCATES OF WISCONSIN INC,SCASEY COMMUNICATIONS,2012,S2WI00219,5901.0
992,C90004946,PLANNED PARENTHOOD PENNSYLVANIA ADVOCATES,PLANNED PARENTHOOD PENNSYLVANIA AD,2012,P80003338,5870.0
993,C00684530,PLANNED PARENTHOOD OF MINNESOTA POLITICAL ACTION FUND,WIN JUSTICE,2020,P80001571,5795.0
994,C00684530,PLANNED PARENTHOOD OF MINNESOTA POLITICAL ACTION FUND,WIN JUSTICE,2020,S8MN00578,5795.0
995,C00684530,PLANNED PARENTHOOD OF MINNESOTA POLITICAL ACTION FUND,WIN JUSTICE,2020,P80000722,5795.0
996,C00684530,PLANNED PARENTHOOD OF MINNESOTA POLITICAL ACTION FUND,WIN JUSTICE,2020,S0MN00328,5795.0
997,C00688432,PLANNED PARENTHOOD ACTION FUND OF THE PACIFIC SOUTHWEST PAC,PLANNED PARENTHOOD ACTION FUND OF THE PACIFIC SOUTHWEST,2022,H8CA49058,5753.0
998,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD ACTION FUND,2020,S2TX00106,5749.0
999,C00488502,"PROTECTING CHOICE IN CALIFORNIA 2010, A PROJECT OF PLANNED PARENTHOOD AFFILIATES OF CA",PLANNED PARENTHOOD ADVOCACY PROJECT LOS ANGELES,2010,S2CA00286,5737.0
1000,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",PLANNED PARENTHOOD ACTION FUND INC.,2016,C00575795,5724.0
1001,C90007311,PLANNED PARENTHOOD ADVOCATES MAR MONTE,PLANNED PARENTHOOD ADVOCATES MAR MONTE,2012,H4CA11081,5707.0
1002,C90014119,PLANNED PARENTHOOD VOTES NORTHWEST,TERRIS BARNES WALTERS,2016,H6WA07458,5706.0
1003,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD ACTION FUND,2020,S8MN00578,5676.0
1004,C00489799,PLANNED PARENTHOOD VOTES,STONES' PHONES,2010,S0MO00183,5657.0
1005,C00489799,PLANNED PARENTHOOD VOTES,"STONES' PHONES,",2010,S0MO00183,5657.0
1006,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD ACTION FUND INC.,2016,S0OH00133,5622.0
1007,C00742080,"PLANNED PARENTHOOD ALLIANCE PAC , SERVING WA, AK, ID, HI, IN, KY",STONES PHONES,2020,H0WA08103,5557.0
1008,C00742080,"PLANNED PARENTHOOD ALLIANCE PAC , SERVING WA, AK, ID, HI, IN, KY",STONES PHONES,2020,H8WA08189,5557.0
1009,C00489799,PLANNED PARENTHOOD VOTES,STONES' PHONES,2020,H8MT01232,5556.0
1010,C90005471,PLANNED PARENTHOOD ACTION FUND INC,OMP INC.,2016,P40003576,5550.0
1011,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD ADVOCATES OF ARIZONA,2022,S2AZ00372,5536.0
1012,C00489799,PLANNED PARENTHOOD VOTES,"STONES' PHONES,",2012,S2NV00209,5530.0
1013,C00489799,PLANNED PARENTHOOD VOTES,MOXIE MEDIA INC,2014,S4AK00214,5500.0
1014,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,MINNICK FOR CONGRESS,2010,C00441105,5500.0
1015,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,STABENOW FOR US SENATE,2012,C00344473,5500.0
1016,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",JESSICA CISNEROS FOR CONGRESS,2022,C00709006,5500.0
1017,C90005471,PLANNED PARENTHOOD ACTION FUND INC,KWORQ,2012,P80003338,5500.0
1018,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,GRAHAM FOR CONGRESS,2014,C00543249,5500.0
1019,C00687848,PLANNED PARENTHOOD OF ORANGE AND SAN BERNARDINO COUNTIES' COMMUNITY ACTION FUND PAC,OPEN HAND MEDIA,2022,,5497.0
1020,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,FRIENDS OF CHERI BUSTOS,2012,C00498568,5484.0
1021,C90005471,PLANNED PARENTHOOD ACTION FUND INC,WINNING CONNECTIONS,2012,H0WA02098,5435.0
1022,C90005471,PLANNED PARENTHOOD ACTION FUND INC,WINNING CONNECTIONS,2012,H0WA08046,5435.0
1023,C00489799,PLANNED PARENTHOOD VOTES,"BEND THE ARC JEWISH ACTION, INC.",2016,P00003392,5411.0
1024,C00489799,PLANNED PARENTHOOD VOTES,"BEND THE ARC JEWISH ACTION, INC.",2016,S6NV00200,5411.0
1025,C00489799,PLANNED PARENTHOOD VOTES,"BEND THE ARC JEWISH ACTION, INC.",2016,P80001571,5411.0
1026,C00489799,PLANNED PARENTHOOD VOTES,"BEND THE ARC JEWISH ACTION, INC.",2016,S6NV00218,5411.0
1027,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD ACTION FUND INC.,2016,S6OH00254,5356.0
1028,C90006149,PLANNED PARENTHOOD ADVOCACY PROJECT LOS ANGELES COUNTY,"DIAL DISCUSS DECIDE, INC.",2016,,5322.0
1029,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",MAGGIE HASSAN FOR SENATE,2016,C00588772,5319.0
1030,C90005471,PLANNED PARENTHOOD ACTION FUND INC,WINNING CONNECTIONS,2012,S8VA00214,5317.0
1031,C90005471,PLANNED PARENTHOOD ACTION FUND INC,WINNING CONNECTIONS,2012,S2VA00142,5317.0
1032,C90005471,PLANNED PARENTHOOD ACTION FUND INC,PLANNED PARENTHOOD FEDERATION OF AMERICA INC.,2014,,5297.0
1033,C00489799,PLANNED PARENTHOOD VOTES,PRIORITIES USA,2016,S6NV00200,5282.0
1034,C90016510,PLANNED PARENTHOOD ADVOCATES OF WISCONSIN POLITICAL FUND,PLANNED PARENTHOOD ADVOCATES OF WI,2020,P80001571,5236.0
1035,C00489799,PLANNED PARENTHOOD VOTES,RESONANCE CAMPAIGNS,2022,S2AZ00372,5217.0
1036,C90007311,PLANNED PARENTHOOD ADVOCATES MAR MONTE,PLANNED PARENTHOOD ADVOCATES MAR MONTE,2012,S2NV00209,5187.0
1037,C00687491,PLANNED PARENTHOOD ADVOCACY PROJECT LOS ANGELES COUNTY ACTION FUND,PLANNED PARENTHOOD ADVOCACY PROJECT LOS ANGELES COUNTY,2020,C00687491,5178.0
1038,C90016510,PLANNED PARENTHOOD ADVOCATES OF WISCONSIN POLITICAL FUND,PLANNED PARENTHOOD ADVOCATES OF WI,2020,P80000722,5136.0
1039,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD SOUTHEAST ADVOCATES,2020,S0GA00526,5134.0
1040,C00489799,PLANNED PARENTHOOD VOTES,PLANNED PARENTHOOD SOUTHEAST ADVOCATES,2020,S4GA11285,5133.0
1041,C90007311,PLANNED PARENTHOOD ADVOCATES MAR MONTE,PLANNED PARENTHOOD ADVOCATES MAR MONTE,2014,,5133.0
1042,C90005471,PLANNED PARENTHOOD ACTION FUND INC,DELTA AIRLINES INC.,2012,P80003338,5087.0
1043,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,DONNA EDWARDS FOR CONGRESS,2010,C00422964,5035.0
1044,C90006149,PLANNED PARENTHOOD ADVOCACY PROJECT LOS ANGELES COUNTY,JPM&M INC,2016,P80001571,5002.0
1045,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",PAT RYAN FOR CONGRESS,2022,C00815290,5000.0
1046,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,IOWA DEMOCRATIC PARTY,2014,C00035600,5000.0
1047,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",JACKIE GORDON FOR CONGRESS,2022,C00706549,5000.0
1048,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",JAY CHEN FOR CONGRESS,2022,C00665695,5000.0
1049,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",JEFF JACKSON FOR CONGRESS,2022,C00767400,5000.0
1050,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,ALMA ADAMS FOR CONGRESS,2014,C00546358,5000.0
1051,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,AMERICA'S LEADERSHIP PAC,2012,C00375584,5000.0
1052,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,AMERICA WORKS PAC,2012,C00331694,5000.0
1053,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",AMMAR CAMPA-NAJJAR FOR CONGRESS,2020,C00635888,5000.0
1054,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",PEOPLE FOR BEN,2016,C00443689,5000.0
1055,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",ANDREA SALINAS FOR OREGON,2022,C00793703,5000.0
1056,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,PEOPLE FOR RICK WEILAND,2014,C00545160,5000.0
1057,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,ARIZONA STATE DEMOCRATIC CENTRAL EXECUTIVE CMTE,2012,C00166710,5000.0
1058,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",ASIAN AMERICAN ACTION FUND,2022,C00351031,5000.0
1059,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",BEATTY FOR CONGRESS,2016,C00507368,5000.0
1060,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,BEN CARDIN FOR SENATE,2012,C00411587,5000.0
1061,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",BENNET FOR COLORADO,2022,C00458398,5000.0
1062,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,BERA 2012 VICTORY FUND,2012,C00461061,5000.0
1063,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,PATRICK MURPHY FOR CONGRESS,2010,C00411991,5000.0
1064,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,BONAMICI FOR CONGRESS,2012,C00500421,5000.0
1065,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",BRIDGET FLEMING FOR CONGRESS,2022,C00728832,5000.0
1066,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",BRITTANY PETTERSEN FOR COLORADO,2022,C00637215,5000.0
1067,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,CAIN FOR CONGRESS,2014,C00546077,5000.0
1068,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,CANTWELL VICTORY 2012,2012,C00500355,5000.0
1069,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",CAPAC LEADERSHIP PAC,2016,C00506907,5000.0
1070,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",CARAVEO FOR CONGRESS,2022,C00787788,5000.0
1071,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,CARPER FOR SENATE,2012,C00349217,5000.0
1072,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",CASTEN FOR CONGRESS,2022,C00648493,5000.0
1073,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",CHARLIE CRIST FOR CONGRESS,2016,C00590067,5000.0
1074,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",CHRIS DELUZIO FOR CONGRESS,2022,C00787648,5000.0
1075,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",CHRISTINA BOHANNAN FOR CONGRESS,2022,C00787820,5000.0
1076,C00314617,"PLANNED PARENTHOOD ACTION FUND INC PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",CHRISTY SMITH FOR CONGRESS,2022,C00725101,5000.0
1077,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,PAC TO THE FUTURE,2010,C00344234,5000.0
1078,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,CMTE TO ELECT MICHELLE LUJAN GRISHAM,2012,C00501254,5000.0
1079,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,OHIO DEMOCRATIC PARTY - FEDERAL ACCT,2012,C00016899,5000.0
1080,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,COLORADO DEMOCRATIC PARTY,2012,C00161786,5000.0
1081,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,COLORADO DEMOCRATIC PARTY,2014,C00161786,5000.0
1082,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,COLORADO DEMOCRATIC PARTY - FEDERAL ACCT,2010,C00161786,5000.0
1083,C00314617,PLANNED PARENTHOOD ACTION FUND INC. PAC,COMMITTEE FOR A DEMOCRATIC FUTURE,2010,C00370122,5000.0
1084,C90014119,PLANNED PARENTHOOD VOTES NORTHWEST,WINNING CONNECTIONS,2014,S8AK00090,5000.0
1085,C00314617,"PLANNED PARENTHOOD ACTION FUND INC. PAC, DBA PLANNED PARENTHOOD FEDERAL PAC",COMMITTEE FOR HISPANIC CAUSES/BUILDING OUR LEADERS,2016,C00365536,5000.0
